,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
1-digit level OCCP Occupation,Managers,Professionals,Technicians and Trades Workers,Community and Personal Service Workers,Clerical and Administrative Workers,Sales Workers,Machinery Operators and Drivers,Labourers,Inadequately described,Not stated,Not applicable,Total
213943409,22,41,17,43,18,8,9,25,0,4,0,182
213943410,371,103,92,64,72,25,81,126,3,15,0,946
213943411,99,173,136,234,106,111,42,111,3,12,0,1028
213953414,373,314,337,143,210,145,174,354,33,32,0,2129
213960001,61,113,52,105,65,67,62,94,3,9,0,630
213960002,177,48,71,19,44,16,49,146,7,8,0,583
213980001,46,71,48,83,37,22,26,53,5,0,0,385
213983423,269,43,26,21,21,6,50,63,0,6,0,513
213983426,370,69,111,21,63,14,180,390,16,30,0,1256
213993417,71,121,84,126,46,106,48,78,4,14,0,697
213993425,231,80,111,18,57,15,55,282,10,18,0,873
214690001,148,861,142,322,248,56,37,137,8,19,0,1969
214690002,130,561,122,353,177,89,27,144,13,15,0,1624
214690003,1034,1321,1409,1152,1322,1010,626,871,108,103,0,8960
214690004,3,3,12,0,13,0,0,12,0,0,0,42
214700001,423,478,394,614,286,858,121,462,33,49,0,3715
214700002,114,39,66,42,46,45,44,107,3,7,0,517
214000001,236,8,20,4,19,0,38,73,0,8,0,414
214000002,63,78,41,26,30,25,26,23,0,0,0,301
214000003,56,92,71,67,48,52,30,94,0,5,0,524
214003419,386,123,72,68,85,57,73,148,6,11,0,1032
214003420,40,69,49,42,31,24,18,41,3,4,0,323
214010001,97,155,141,95,114,89,42,74,6,10,0,821
214010002,443,38,108,34,40,13,65,178,9,13,0,944
214010003,224,16,31,7,21,7,34,65,0,5,0,400
214020001,37,24,31,0,28,15,28,37,4,0,0,198
214023430,131,280,159,238,178,162,61,165,9,18,0,1408
214023431,35,4,31,0,12,0,20,7,0,0,0,108
214033432,115,151,79,99,85,86,39,176,12,13,0,855
214033433,167,6,36,0,49,5,49,195,10,19,0,536
214040001,51,35,83,44,32,42,31,170,8,6,0,492
214040002,128,85,136,87,90,23,79,86,3,6,0,727
214043431,544,1134,663,754,654,643,229,494,48,56,0,5225
214053435,768,120,227,72,118,41,229,643,33,43,0,2286
214063554,904,1571,1153,1285,869,1065,457,965,60,70,0,8406
214063555,89,20,122,19,33,0,21,83,7,3,0,408
214073556,426,51,115,23,78,12,80,288,16,16,0,1112
214073557,39,49,37,54,30,29,52,26,5,3,0,323
214073558,236,520,361,351,280,261,151,312,25,35,0,2534
214083561,413,38,107,38,60,52,68,167,7,14,0,967
214090001,179,11,46,11,16,9,37,101,6,9,0,427
214093559,93,166,123,121,93,104,74,89,10,7,0,877
214103562,424,70,97,30,66,19,121,268,9,17,0,1125
214103563,23,63,19,55,29,30,11,31,0,8,0,277
214113569,302,404,416,357,328,340,183,422,27,25,0,2810
214113572,159,17,91,6,51,5,96,240,4,12,0,682
214123568,301,38,55,29,55,9,87,85,6,13,0,677
214133570,72,194,62,97,69,68,53,79,3,9,0,704
214133571,904,106,257,59,127,42,218,682,30,26,0,2455
214133573,130,249,168,207,137,110,68,142,5,14,0,1229
214140001,296,495,451,461,318,404,94,297,22,21,0,2847
214153552,168,272,205,296,115,224,126,345,20,17,0,1785
214160001,135,486,119,329,176,30,11,74,5,15,0,1387
214160002,374,172,622,25,394,99,438,464,43,31,0,2664
214160003,477,1125,306,684,700,355,67,194,30,32,0,3965
214160004,207,102,481,10,201,87,202,343,21,23,0,1668
214163548,271,1798,325,786,467,250,148,383,32,42,0,4498
214163551,69,146,96,75,79,29,75,73,3,11,0,659
214183564,451,136,169,50,94,21,198,289,13,21,0,1428
214190001,234,299,260,144,224,125,167,413,31,17,0,1914
214190002,604,136,166,157,119,28,90,386,24,15,0,1713
214193553,96,40,50,15,34,3,41,152,13,6,0,456
215930001,208,178,340,184,155,288,60,134,12,20,0,1579
215930002,43,38,58,14,30,9,20,29,0,0,0,254
215940001,97,345,88,269,103,78,39,104,12,12,0,1142
215940002,220,77,157,22,125,43,156,222,6,8,0,1035
215940003,40,61,56,152,23,24,35,45,0,11,0,436
215940004,290,459,227,412,364,519,57,231,27,29,0,2607
215940005,212,51,356,87,200,616,170,226,19,13,0,1949
214203316,55,88,60,102,64,58,40,55,0,5,0,532
214203317,521,97,110,58,71,23,101,234,12,16,0,1235
214203318,304,15,27,11,21,0,10,71,6,10,0,481
214203319,58,104,65,113,54,66,19,77,0,12,0,571
214210001,52,27,55,16,31,38,24,42,9,0,0,290
214210002,47,45,27,7,14,10,14,24,0,0,0,179
214213321,452,1068,657,721,627,584,205,449,35,43,0,4839
214220001,77,52,191,16,64,16,147,88,8,5,0,673
214220002,140,299,283,381,119,33,321,219,36,20,0,1854
214220003,255,480,332,323,331,431,160,318,26,20,0,2672
214220004,11,15,31,5,3,0,92,15,5,5,0,177
214233322,17,61,33,44,32,20,27,49,0,4,0,289
214233323,325,30,23,15,21,12,40,93,5,9,0,568
214233324,383,67,54,46,31,18,28,122,6,9,0,755
214233325,361,44,90,59,47,24,17,142,8,6,0,791
214710001,119,335,159,186,169,166,52,137,3,24,0,1339
214710002,32,18,23,30,17,3,19,32,0,5,0,168
214710003,29,6,10,0,0,0,25,11,4,0,0,91
214720001,76,180,148,396,73,52,62,379,12,12,0,1395
214720002,116,242,211,160,93,45,93,124,13,16,0,1116
214720003,199,66,362,26,134,36,345,558,18,20,0,1763
214720004,342,590,270,480,380,583,80,414,20,28,0,3183
214730001,653,97,169,65,96,26,121,285,11,23,0,1549
214740001,641,160,162,205,109,51,166,268,16,15,0,1798
214740002,48,97,94,66,43,84,39,43,0,4,0,525
214750001,1089,222,331,142,120,114,198,447,28,29,0,2703
214750002,89,75,103,67,53,55,99,163,4,10,0,718
214760001,233,81,91,72,48,38,40,98,5,9,0,713
214760002,128,102,112,89,78,93,25,137,6,8,0,790
214770001,301,42,83,23,30,9,37,132,3,12,0,674
214770002,356,12,50,11,20,10,28,118,4,5,0,614
214770003,36,56,49,63,37,44,27,51,0,6,0,371
214770004,341,33,60,20,21,13,50,154,5,8,0,711
214780001,330,59,113,31,62,25,86,108,20,9,0,841
214780002,209,272,181,250,121,138,32,198,8,17,0,1432
214780003,290,54,60,21,19,8,35,94,0,9,0,591
214780004,74,64,91,67,33,52,42,91,8,4,0,517
214790001,138,489,237,279,215,136,106,166,12,6,0,1790
214790002,62,84,126,91,33,7,45,65,5,5,0,515
214790003,174,329,144,175,172,364,52,208,12,11,0,1647
214790004,69,198,128,221,61,99,18,98,10,4,0,917
214800001,57,38,65,20,33,189,42,78,0,3,0,523
214800002,130,60,96,0,72,15,136,251,18,17,0,804
214800003,155,341,125,461,135,87,10,124,13,10,0,1458
214800004,20,43,48,21,15,9,14,28,0,0,0,200
214800005,140,993,172,196,239,102,39,195,15,14,0,2108
214800006,566,1062,489,925,836,771,81,391,45,39,0,5210
214800007,273,73,641,79,265,124,429,603,26,25,0,2538
214800008,27,10,33,60,26,5,0,47,0,4,0,212
214800009,52,86,43,30,41,102,11,62,0,0,0,433
